,customerDevice,customerEmail,customerIPAddress,customerPhone,customerBillingAddress,fraudulent,orderAmount,orderId,orderShippingAddress,orderState,paymentMethodId,transactionAmount,transactionFailed,transactionId,paymentMethodIssuer,paymentMethodProvider,paymentMethodRegistrationFailure,paymentMethodType
477,tvq298xvzj7zla68uz5h,kyle64@stephens-ortiz.com,196.30.166.8,587.550.8830x64152,"42423 Marco Summit
New Mark, FM 17715",False,22,7vjixz,"42423 Marco Summit
New Mark, FM 17715",fulfilled,kus94zksp,22,False,2ymlir6k,Fountain Financial Inc.,JCB 16 digit,True,card
478,tvq298xvzj7zla68uz5h,kyle64@stephens-ortiz.com,196.30.166.8,587.550.8830x64152,"42423 Marco Summit
New Mark, FM 17715",False,13,670ajr,"42423 Marco Summit
New Mark, FM 17715",fulfilled,kus94zksp,13,False,vn7ys0h2,Fountain Financial Inc.,JCB 16 digit,True,card
479,sfx5nec64m3aczye0lb4,jordanthomas@hayes-wilson.biz,227.48.202.65,+36(0)4967812825,"818 Andre Ferry
South Christopher, MA 53275",False,48,rsdztj,"42637 Casey Locks Suite 123
North Molly, WA 77652-8252",fulfilled,fgfa24tpk,48,False,ut8a5hyw,Bulwark Trust Corp.,Mastercard,False,card
480,sfx5nec64m3aczye0lb4,jordanthomas@hayes-wilson.biz,227.48.202.65,+36(0)4967812825,"818 Andre Ferry
South Christopher, MA 53275",False,30,mk3o8e,"818 Andre Ferry
South Christopher, MA 53275",failed,fgfa24tpk,30,False,t4zal6wo,Bulwark Trust Corp.,Mastercard,False,card
481,sfx5nec64m3aczye0lb4,jordanthomas@hayes-wilson.biz,227.48.202.65,+36(0)4967812825,"818 Andre Ferry
South Christopher, MA 53275",False,47,ebz04t,"818 Andre Ferry
South Christopher, MA 53275",fulfilled,pf64zbjh1,47,False,4ibeew3x,Bulwark Trust Corp.,VISA 13 digit,False,card
482,sfx5nec64m3aczye0lb4,jordanthomas@hayes-wilson.biz,227.48.202.65,+36(0)4967812825,"818 Andre Ferry
South Christopher, MA 53275",False,26,anb5hm,"66411 Katie Canyon
Port Kaitlin, CO 58600",fulfilled,fgfa24tpk,26,False,vn79akmv,Bulwark Trust Corp.,Mastercard,False,card
483,9iac2it77dm615ucymx3,aliciaanthony@martin.com,110.221.131.62,+77(2)4526373005,"265 Marisa Keys
Lynchmouth, WV 63252-7526",True,45,dzj9zm,"606 Estes Cove
North Danielmouth, GU 20958",fulfilled,5tyvyueom,45,False,d27dmlyt,e,Maestro,False,card
484,9iac2it77dm615ucymx3,aliciaanthony@martin.com,110.221.131.62,+77(2)4526373005,"265 Marisa Keys
Lynchmouth, WV 63252-7526",True,39,od1sqr,"265 Marisa Keys
Lynchmouth, WV 63252-7526",fulfilled,5tyvyueom,39,False,m5ojvu3i,e,Maestro,False,card
485,9iac2it77dm615ucymx3,aliciaanthony@martin.com,110.221.131.62,+77(2)4526373005,"265 Marisa Keys
Lynchmouth, WV 63252-7526",True,11,ijyrzl,"265 Marisa Keys
Lynchmouth, WV 63252-7526",fulfilled,5tyvyueom,11,False,jxosraoj,e,Maestro,False,card
486,u4gxqno1iwgs4cn6502c,jenniferperry@hotmail.com,202.230.239.182,+27(2)4721167637,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",False,22,ljcxnj,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",fulfilled,islfepdzb,22,False,090ujaux,Bastion Banks,Voyager,False,card
487,u4gxqno1iwgs4cn6502c,jenniferperry@hotmail.com,202.230.239.182,+27(2)4721167637,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",False,15,cktnv9,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",fulfilled,45ddgqcnf,15,False,yypw7n1d,Fountain Financial Inc.,Diners Club / Carte Blanche,False,card
488,u4gxqno1iwgs4cn6502c,jenniferperry@hotmail.com,202.230.239.182,+27(2)4721167637,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",False,30,d67lcv,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",failed,45ddgqcnf,30,False,s0yyt7of,Fountain Financial Inc.,Diners Club / Carte Blanche,False,card
489,u4gxqno1iwgs4cn6502c,jenniferperry@hotmail.com,202.230.239.182,+27(2)4721167637,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",False,19,wpgaj2,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",failed,islfepdzb,19,False,4ozk9f09,Bastion Banks,Voyager,False,card
490,o9cdi8b4zhrzzvp0hl2f,lsanchez@hotmail.com,49.219.239.140,00256720158,"044 Ronnie Run
South Dawn, CA 49202-3034",False,40,cyrly6,"044 Ronnie Run
South Dawn, CA 49202-3034",fulfilled,8iizua67d,40,False,ogpqwzrl,Her Majesty Trust,Maestro,False,card
491,o9cdi8b4zhrzzvp0hl2f,lsanchez@hotmail.com,49.219.239.140,00256720158,"044 Ronnie Run
South Dawn, CA 49202-3034",False,12,u5yw78,"419 Gonzalez Row
East Jonathan, MO 06563-0994",fulfilled,8iizua67d,12,False,r8ka9avu,Her Majesty Trust,Maestro,False,card
492,o9cdi8b4zhrzzvp0hl2f,lsanchez@hotmail.com,49.219.239.140,00256720158,"044 Ronnie Run
South Dawn, CA 49202-3034",False,35,44e4nh,"044 Ronnie Run
South Dawn, CA 49202-3034",fulfilled,8iizua67d,35,False,q5ua8ylu,Her Majesty Trust,Maestro,False,card
493,o9cdi8b4zhrzzvp0hl2f,lsanchez@hotmail.com,49.219.239.140,00256720158,"044 Ronnie Run
South Dawn, CA 49202-3034",False,23,v91d47,"044 Ronnie Run
South Dawn, CA 49202-3034",fulfilled,8iizua67d,23,True,nm9dlvgw,Her Majesty Trust,Maestro,False,card
494,o9cdi8b4zhrzzvp0hl2f,lsanchez@hotmail.com,49.219.239.140,00256720158,"044 Ronnie Run
South Dawn, CA 49202-3034",False,23,v91d47,"044 Ronnie Run
South Dawn, CA 49202-3034",fulfilled,8iizua67d,23,False,3q7pfnul,Her Majesty Trust,Maestro,False,card
495,zbn9it3s7yl69bjtrnqf,christinemills@mcgee.com,45.203.99.249,(651)355-4709,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",True,35,320w72,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",fulfilled,1dcru1vlg,35,False,xo0ezry0,Solace Banks,Voyager,False,card
496,zbn9it3s7yl69bjtrnqf,christinemills@mcgee.com,45.203.99.249,(651)355-4709,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",True,15,rih88w,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",fulfilled,1dcru1vlg,15,False,0ag8hv7x,Solace Banks,Voyager,False,card
497,zbn9it3s7yl69bjtrnqf,christinemills@mcgee.com,45.203.99.249,(651)355-4709,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",True,45,e5iy2q,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",fulfilled,1dcru1vlg,45,False,f0iufxzu,Solace Banks,Voyager,False,card
498,zbn9it3s7yl69bjtrnqf,christinemills@mcgee.com,45.203.99.249,(651)355-4709,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",True,13,npcwlm,"431 Gregory Roads Apt. 838
East Kathytown, MD 91330-3737",fulfilled,xrqpqnjba,13,False,0tnloyfm,Fountain Financial Inc.,Voyager,False,paypal
499,zbn9it3s7yl69bjtrnqf,christinemills@mcgee.com,45.203.99.249,(651)355-4709,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",True,17,hnt2yf,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",failed,xrqpqnjba,17,False,d4oenk4o,Fountain Financial Inc.,Voyager,False,paypal
500,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,33,xtzm8c,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",fulfilled,eyvv5ubc3,33,True,i8w9h2cd,Vertex Bancorp,Maestro,False,card
501,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,33,xtzm8c,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",fulfilled,h5wy1uso1,33,False,sjy0l8ad,Solace Banks,JCB 16 digit,False,card
502,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,37,ol00gi,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",fulfilled,h5wy1uso1,37,False,5pau86iw,Solace Banks,JCB 16 digit,False,card
503,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,49,imah49,"07784 Schroeder Rue Suite 000
Jonesview, TX 75036-6921",fulfilled,eyvv5ubc3,49,False,qblmwgfm,Vertex Bancorp,Maestro,False,card
504,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,14,vbcgbn,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",fulfilled,ssnalg5vb,14,False,7dm6i2pb,Bulwark Trust Corp.,Maestro,False,paypal
505,gjieqcwj7nq91qkgdqb1,cuevasvicki@gmail.com,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,347-432-4171,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",False,26,syx6hl,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",fulfilled,h5wy1uso1,26,False,pihkylay,Solace Banks,JCB 16 digit,False,card
506,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,True,qybsml7x,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
507,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,True,d4f44rhh,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
508,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,True,zjplyhca,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
509,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,True,aegdz9wr,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
510,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,True,p4bjmsol,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
511,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,36,bunmsb,"Unit 6719 Box 6044
DPO AE 33534",fulfilled,4nf29mjz1,36,False,2t7q4sjh,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
512,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,40,1luqt9,"0695 Brown Loaf Apt. 186
Gonzalezmouth, AK 04001",fulfilled,4nf29mjz1,40,True,m8zl1qvt,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
513,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,40,1luqt9,"0695 Brown Loaf Apt. 186
Gonzalezmouth, AK 04001",fulfilled,4nf29mjz1,40,False,nb7tswnn,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
514,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,mv2yyjg1,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
515,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,91xu5lzd,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
516,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,sffxzqww,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
517,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,e6kpuach,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
518,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,ykdbfnin,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
519,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,True,0yqd9taf,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
520,72stamnugxuz9ls1xx98,mitchellgriffith@yahoo.com,158.185.147.61,1-321-386-6855x0101,"Unit 6719 Box 6044
DPO AE 33534",False,20,93lzyc,"548 Melendez Field Suite 037
Lisabury, SD 14157-9468",pending,4nf29mjz1,20,False,naq0x1ex,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,card
521,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,49,3h6s5x,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",fulfilled,ymqtqgnsg,49,False,nzot2cqt,Fountain Financial Inc.,JCB 16 digit,False,card
522,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,63,k147nh,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",fulfilled,bddoq1fwc,63,False,fn9a0hml,Vertex Bancorp,Diners Club / Carte Blanche,False,card
523,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,55,tv616g,"8844 Gonzalez Passage Suite 939
Craigtown, DE 98285",pending,p4of42zn1,55,True,p22jityx,Grand Credit Corporation,Diners Club / Carte Blanche,False,card
524,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,62,3d0ip4,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",fulfilled,xlsn61ipv,62,True,rs1oex3s,His Majesty Bank Corp.,VISA 13 digit,True,card
525,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,62,3d0ip4,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",fulfilled,xlsn61ipv,62,False,6fm14ue0,His Majesty Bank Corp.,VISA 13 digit,True,card
526,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,73,x9b0us,"05200 Smith Club
North Bethland, NE 90921-8292",fulfilled,xlsn61ipv,73,False,ywydanw2,His Majesty Bank Corp.,VISA 13 digit,True,card
527,3pfhcvbn8itarkhxl087,gwilcox@hotmail.com,168.56.122.190,1-114-728-2835x715,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",True,68,wa8h1e,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",pending,xlsn61ipv,68,False,dsjvchs7,His Majesty Bank Corp.,VISA 13 digit,True,card
528,1597k0yfivb94139vcj0,victorgarcia@gmail.com,184.74.109.237,937-523-6702x7281,"PSC 9769, Box 5820
APO AP 17294",False,34,gniwi1,"PSC 9769, Box 5820
APO AP 17294",fulfilled,4y1kp0vsv,34,False,kzb8h607,Grand Credit Corporation,Maestro,False,card
529,55uutypnlt0dve5gnzpx,brittany60@yahoo.com,174.86.116.243,(172)959-5151,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",False,47,8s2s9r,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",fulfilled,lp97onnto,47,False,r53rt9lh,His Majesty Bank Corp.,Diners Club / Carte Blanche,False,bitcoin
530,55uutypnlt0dve5gnzpx,brittany60@yahoo.com,174.86.116.243,(172)959-5151,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",False,34,wbvdcq,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",failed,qp0jwedbw,34,False,dl1cdscx,Rose Bancshares,VISA 13 digit,False,card
531,55uutypnlt0dve5gnzpx,brittany60@yahoo.com,174.86.116.243,(172)959-5151,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",False,43,cvzcou,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",fulfilled,qp0jwedbw,43,True,pi3n5nzn,Rose Bancshares,VISA 13 digit,False,card
532,55uutypnlt0dve5gnzpx,brittany60@yahoo.com,174.86.116.243,(172)959-5151,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",False,43,cvzcou,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",fulfilled,qp0jwedbw,43,False,ahtln53x,Rose Bancshares,VISA 13 digit,False,card
533,55uutypnlt0dve5gnzpx,brittany60@yahoo.com,174.86.116.243,(172)959-5151,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",False,50,w10bby,"Unit 0093 Box 8299
DPO AP 65118-9531",fulfilled,qp0jwedbw,50,False,7zpfyxyn,Rose Bancshares,VISA 13 digit,False,card
534,vq9wb7q19vwuirk37dcn,fharris@hotmail.com,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,828.921.8126,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",False,48,8sj7mh,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",failed,orf4mjxo2,48,True,cr54660y,Her Majesty Trust,VISA 16 digit,False,card
535,vq9wb7q19vwuirk37dcn,fharris@hotmail.com,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,828.921.8126,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",False,48,8sj7mh,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",failed,orf4mjxo2,48,True,t9235lna,Her Majesty Trust,VISA 16 digit,False,card
536,vq9wb7q19vwuirk37dcn,fharris@hotmail.com,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,828.921.8126,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",False,48,8sj7mh,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",failed,orf4mjxo2,48,False,ikfxbvy8,Her Majesty Trust,VISA 16 digit,False,card
537,vq9wb7q19vwuirk37dcn,fharris@hotmail.com,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,828.921.8126,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",False,29,mchypz,"PSC 4569, Box 8881
APO AP 07558-7291",fulfilled,orf4mjxo2,29,False,0eptxbrk,Her Majesty Trust,VISA 16 digit,False,card
538,qh7i8ad23hd5vosiuj5j,mercedesfinley@roman.org,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,569-710-0646x4095,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",False,27,lt844q,"50180 Marsh Glen Suite 662
Anthonyville, PA 44693",fulfilled,yq0785i1q,27,False,s7r7mdlh,Citizens First Banks,American Express,False,card
539,qh7i8ad23hd5vosiuj5j,mercedesfinley@roman.org,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,569-710-0646x4095,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",False,19,50o0jf,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",fulfilled,yq0785i1q,19,False,xraiaun9,Citizens First Banks,American Express,False,card
540,qh7i8ad23hd5vosiuj5j,mercedesfinley@roman.org,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,569-710-0646x4095,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",False,37,kxbs9c,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",fulfilled,zim2ivw3x,37,False,r3ornrhq,Bastion Banks,Diners Club / Carte Blanche,False,card
541,qh7i8ad23hd5vosiuj5j,mercedesfinley@roman.org,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,569-710-0646x4095,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",False,25,ew151g,"529 Phelps Unions
Lake Michaelberg, CO 45893-2594",fulfilled,zim2ivw3x,25,False,spnrmftf,Bastion Banks,Diners Club / Carte Blanche,False,card
542,qh7i8ad23hd5vosiuj5j,mercedesfinley@roman.org,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,569-710-0646x4095,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",False,22,d993dt,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",fulfilled,muqv21w62,22,False,kzj11whl,His Majesty Bank Corp.,VISA 13 digit,False,apple pay
543,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,38,gcop7b,"434 Joanne Shores
West Melissa, UT 85798-1374",fulfilled,igpmsjd73,38,False,foo56851,Bastion Banks,Mastercard,False,paypal
544,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,11,eftfwy,"PSC 7355, Box 0895
APO AE 05437",fulfilled,0l7kszls7,11,False,drngwa51,Bastion Banks,VISA 13 digit,False,card
545,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,45,1ca3sy,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,vej6hz0vq,45,True,5010w1m2,Rose Bancshares,Maestro,False,card
546,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,45,1ca3sy,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,0l7kszls7,45,False,xyavqxjg,Bastion Banks,VISA 13 digit,False,card
547,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,18,is64fx,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,igpmsjd73,18,False,84xwwv0d,Bastion Banks,Mastercard,False,paypal
548,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,12,st9dv0,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,igpmsjd73,12,True,67o717jo,Bastion Banks,Mastercard,False,paypal
549,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,12,st9dv0,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,0l7kszls7,12,True,i4edjdey,Bastion Banks,VISA 13 digit,False,card
550,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,12,st9dv0,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,0l7kszls7,12,True,pkc9dfn2,Bastion Banks,VISA 13 digit,False,card
551,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,12,st9dv0,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,0l7kszls7,12,True,cnion0pc,Bastion Banks,VISA 13 digit,False,card
552,j3a0155srqw0yeqvbgps,1yf0@jedyz63t,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,463-609-3475,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",True,12,st9dv0,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",fulfilled,0l7kszls7,12,False,7nib2tyk,Bastion Banks,VISA 13 digit,False,card
553,spoo36hycxgbo0y2tap7,thomasryan@conrad.net,3.225.227.70,1-192-434-2783,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",False,49,wdeprg,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",fulfilled,zn4e11ck7,49,False,6bvyi75n,Citizens First Banks,Diners Club / Carte Blanche,False,paypal
554,spoo36hycxgbo0y2tap7,thomasryan@conrad.net,3.225.227.70,1-192-434-2783,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",False,12,jtoc3i,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",fulfilled,n5z9rxst8,12,True,mijozk3a,Citizens First Banks,American Express,False,apple pay
555,spoo36hycxgbo0y2tap7,thomasryan@conrad.net,3.225.227.70,1-192-434-2783,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",False,12,jtoc3i,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",fulfilled,zn4e11ck7,12,False,a2iekqhg,Citizens First Banks,Diners Club / Carte Blanche,False,paypal
